date,fid,tile,filename,count,nodata,nbcld,cldprb,min,max,mean,std,median,percentile_25,percentile_75,ID
2023-07-25 06:35:19,29,40KCB,S2B_MSIL2A_20230725T063519_N0509_R134_T40KCB_20230725T075047_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,367.0,392.0,376.77777777777777,7.568616162633956,377.0,371.0,378.0,32
2023-07-30 06:35:11,29,40KCB,S2A_MSIL2A_20230730T063511_N0509_R134_T40KCB_20230730T075511_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,264.0,287.0,277.55555555555554,6.76775214792936,279.0,274.0,282.0,32
2023-08-04 06:35:09,29,40KCB,S2B_MSIL2A_20230804T063509_N0509_R134_T40KCB_20230804T080644_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,422.0,447.0,433.3333333333333,9.225568335398698,429.0,425.0,443.0,32
2023-08-09 06:35:11,29,40KCB,S2A_MSIL2A_20230809T063511_N0509_R134_T40KCB_20230916T133313_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,390.0,408.0,400.8888888888889,6.723829009069897,403.0,395.0,407.0,32
2023-08-14 06:35:09,29,40KCB,S2B_MSIL2A_20230814T063509_N0509_R134_T40KCB_20230814T083401_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,379.0,421.0,398.77777777777777,11.133311155444755,399.0,393.0,404.0,32
2023-08-19 06:35:11,29,40KCB,S2A_MSIL2A_20230819T063511_N0509_R134_T40KCB_20230819T084333_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,341.0,391.0,361.77777777777777,15.53331743760115,359.0,354.0,362.0,32
2023-08-24 06:35:09,29,40KCB,S2B_MSIL2A_20230824T063509_N0509_R134_T40KCB_20230824T095050_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,405.0,416.0,410.6666666666667,3.8873012632302,410.0,408.0,415.0,32
2023-08-29 06:35:11,29,40KCB,S2A_MSIL2A_20230829T063511_N0509_R134_T40KCB_20230829T084336_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,451.0,467.0,461.0,5.206833117271103,464.0,458.0,465.0,32
2023-09-03 06:35:09,29,40KCB,S2B_MSIL2A_20230903T063509_N0509_R134_T40KCB_20230903T083603_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,422.0,453.0,438.1111111111111,8.837350588954745,438.0,434.0,442.0,32
2023-09-08 06:35:11,29,40KCB,S2A_MSIL2A_20230908T063511_N0509_R134_T40KCB_20230908T084847_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,321.0,409.0,345.77777777777777,28.034810812344546,332.0,324.0,356.0,32
2023-09-13 06:35:09,29,40KCB,S2B_MSIL2A_20230913T063509_N0509_R134_T40KCB_20230913T083717_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,480.0,536.0,504.3333333333333,18.63091814997616,507.0,482.0,517.0,32
2023-09-23 06:35:09,29,40KCB,S2B_MSIL2A_20230923T063509_N0509_R134_T40KCB_20230923T074739_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,384.0,434.0,407.55555555555554,12.446428413280398,407.0,402.0,412.0,32
2023-09-28 06:35:11,29,40KCB,S2A_MSIL2A_20230928T063511_N0509_R134_T40KCB_20230928T074151_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,454.0,480.0,464.22222222222223,7.2076776623230465,464.0,461.0,465.0,32
2023-10-03 06:35:09,29,40KCB,S2B_MSIL2A_20231003T063509_N0509_R134_T40KCB_20231003T074948_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,497.0,529.0,506.6666666666667,9.752492558885196,503.0,499.0,512.0,32
2023-10-08 06:35:11,29,40KCB,S2A_MSIL2A_20231008T063511_N0509_R134_T40KCB_20231008T074159_BIRNIR_CM004-CSH1-CMP1-CHP1-TCI1-ITER1.jp2,9,0.0,0.0,0.0,365.0,439.0,385.3333333333333,21.6794833886788,381.0,368.0,384.0,32
